"id_no","Qmi_2.5%","Qma_100.0%","Qzf_97.5%","Qcv_2.5%","Qcv_97.5%","Tma_97.5%","Tmi_2.5%","Tcv_2.5%","Tcv_97.5%","binomial","area","lotic","lentic","lentic_only","length","importance","marine","FoodTroph","foodtrophcat","climate_zone","code","no_cells"
"5454",0,2.51900005340576,49,4.40899991989136,4.40899991989136,301.864990234375,293.075012207031,0.00800000037997961,0.00800000037997961,"Copadichromis geertsi",83.691823487896,0,1,1,12.8199996948242,NA,0,NA,NA,1,"LC",1
"5456",0,4038.27490234375,46.3,0.513699990510941,3.21759991645813,302.954107666016,288.806604003906,0.00800000037997961,0.00899999961256981,"Labeo mesops",9319.98727725188,1,1,0,39,"commercial",0,2,"Herbi.",1,"CR",109
"5461",0,198.854995727539,45.55,0.667099997401237,2.38844993114471,302.196792602539,293.724909973145,0.00445000005420297,0.00600000005215406,"Nothobranchius cardinalis",8315.38388295661,1,1,0,2.71000003814697,NA,0,NA,NA,1,"VU",59
"5464",0.0188000001013279,143.813995361328,40.2,0.283399999141693,1.89560000896454,307.411401367188,296.555206298828,0.00600000005215406,0.00899999961256981,"Cromeria occidentalis",7090.01831628866,1,0,0,4.40000009536743,NA,0,NA,NA,1,"LC",65
"5467",0,1841.35400390625,48.95,0.165250006318092,3.90499997138977,301.476849365234,286.74469909668,0.0020000000949949,0.00499999988824129,"Acapoeta tanganicae",42810.3486646984,1,1,0,61,"commercial",0,2,"Herbi.",1,"LC",363
"5468",0,47952.2890625,43,0.223000004887581,2.60972491502762,301.594631958008,293.015283203125,0.0020000000949949,0.00600000005215406,"Distichodus atroventralis",522973.156487781,1,1,0,NA,NA,NA,NA,NA,1,"LC",5172
"5473",0,19961.58984375,42,0.17399999499321,2.67939991950989,300.781005859375,295.795892333984,0.0020000000949949,0.00300000002607703,"Phenacogrammus polli",152189.106395664,1,1,0,NA,NA,NA,NA,NA,1,"LC",1637
"5474",0,18957.59765625,42,0.263999998569489,2.82800006866455,308.155554962158,281.868128204346,0.00300000002607703,0.0189999993890524,"Kuhlia mugil",795629.75903757,1,1,0,40,"minor commercial",1,3.83,"Carni.",2,"LC",5004
"5475",0.000549999997019766,15.5640001296997,12.85,1.3532250225544,1.47577497363091,298.809938812256,289.09136428833,0.00800000037997961,0.00800000037997961,"Galaxias maculatus",167.412631710205,1,1,0,19,"commercial",1,NA,NA,3,"LC",2
"5476",0,47952.2890625,43,0.242349999397993,2.64865003228188,301.638327789307,291.967342376709,0.0020000000949949,0.00499999988824129,"Labeo longipinnis",690239.893871381,1,1,0,NA,NA,NA,NA,NA,1,"LC",6788
"5480",0,11.5419998168945,27,1.54799997806549,1.54799997806549,301.200012207031,293.4169921875,0.00700000021606684,0.00700000021606684,"Placidochromis phenochilus",84.6927014578362,0,1,1,NA,NA,NA,NA,NA,1,"EN",1
"5485",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Neolamprologus furcifer",34890.675799273,0,1,1,15," ",0,3.36,"Carni.",1,"LC",270
"5486",0,1567.5419921875,43.575,0.664124998450279,3.0324499964714,303.305260467529,287.274465942383,0.00600000005215406,0.0109999999403954,"Silhouettea sibayi",21662.1056412669,0,1,1,NA,NA,NA,NA,NA,1,"EN",258
"5489",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Neolamprologus gracilis",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC",270
"5493",0.0381500010029412,15.7589998245239,6.825,0.651649974286556,1.05635003000498,301.639775848389,297.688231658936,0.00300000002607703,0.00300000002607703,"Mauligobius nigri",171.69961528892,1,0,0,NA,NA,NA,NA,NA,1,"LC",2
"5494",0.00300000002607703,5301.97900390625,29,0.16892499960959,1.50002500116825,300.98217010498,286.328784942627,0.0020000000949949,0.00499999988824129,"Brycinus jacksonii",220279.219349351,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1880
"5500",0.000975000008475035,31.1229991912842,30.375,0.787000000476837,1.55459997951984,296.975720977783,281.953777313232,0.0109999999403954,0.0130000002682209,"Pseudobarbus swartzi",1503.28740675119,1,0,0,8.10999965667725,NA,0,NA,NA,3,"VU",14
"5504",1.01585001051426,480.52099609375,0,0.0960750008001924,0.293874999880791,298.213696289063,284.710750579834,0.00100000004749745,0.0020000000949949,"Labeobarbus brauni",7053.50585230253,1,1,0,NA,NA,NA,NA,NA,1,"DD",82
"5507",0,719.429016113281,40.9,0.522599989175797,2.97729997634888,303.220599365234,290.490591430664,0.00800000037997961,0.00999999977648258,"Nothobranchius krysanovi",2378.78663754682,1,1,0,3.11999988555908,NA,0,NA,NA,1,"VU",29
"5511",0,47302.59765625,44.95,0.303200002014637,3.0946999669075,304.518740844727,289.785299682617,0.00235000007087365,0.0102500001434237,"Arius latiscutatus",4933.75187495005,NA,NA,0,NA,NA,NA,NA,NA,1,NA,55
"5514",0,14403.857421875,46,0.129799994826317,3.36059989929199,308.785003662109,292.837005615234,0.00400000018998981,0.0130000002682209,"Enteromius baudoni",345921.927167294,1,1,0,NA,NA,NA,NA,NA,1,"LC",3233
"5516",0,3919.5419921875,33.925,1.23547502756119,1.93707499802113,302.66813659668,292.102145385742,0.00800000037997961,0.00800000037997961,"Placidochromis hennydaviesae",333.689005550304,0,1,1,10,"commercial",0,3.31,"Carni.",1,"LC",4
"5517",0,3448.60205078125,41,0.568600010871887,2.40659992694855,307.220989990234,295.785504150391,0.00800000037997961,0.00899999961256981,"Raiamas shariensis",7032.77046938922,NA,NA,0,NA,NA,NA,NA,NA,1,NA,69
"5520",0,47545.85546875,42,0.246999993920326,2.60335006117821,301.839996337891,294.384647369385,0.0020000000949949,0.00499999988824129,"Neolebias trilineatus",663018.358689752,1,1,0,NA,NA,NA,NA,NA,1,"LC",6774
"5521",0,4468.94482421875,28,0.241625003516674,2.16124993562698,302.686744689941,293.195747375488,0.00300000002607703,0.00837500009220093,"Notoglanidium akiri",22972.4659398256,1,1,0,NA,NA,NA,NA,NA,1,"EN",266
"5522",0.0152999999932945,100.490997314453,27.7,0.165000002086163,1.13380000591278,298.892208862305,288.285098266602,0.0020000000949949,0.00400000018998981,"Orthochromis mazimeroensis",19499.9703108869,1,0,0,7.19999980926514,NA,0,2,"Herbi.",1,"EN",173
"5523",0,5031.69580078125,34.4,0.412400007247925,1.71119999885559,300.906396484375,289.035394287109,0.00400000018998981,0.00700000021606684,"Kneria paucisquamata",37915.2824809001,1,1,0,NA,NA,NA,NA,NA,1,"LC",385
"5528",0,13995.2548828125,45,0.393350007385016,4.11579991579055,310.856994628906,288.71351852417,0.00400000018998981,0.0179999992251396,"Synodontis caudovittatus",170186.251419634,NA,NA,0,NA,NA,NA,NA,NA,2,"DD",848
"5529",0.0723000025376677,909.528991699219,30.675,0.263999998569489,1.23607498109341,303.61935043335,296.650828552246,0.00400000018998981,0.00499999988824129,"Epiplatys etzeli",24286.5368667729,1,1,0,NA,NA,NA,NA,NA,1,"EN",214
"5530",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis cronus",70201.9485614657,0,1,1,13.5,NA,0,4,"Carni.",1,"DD",816
"5532",0,7412.22021484375,42,0.205125001072884,2.12375000119209,300.423094177246,292.180778503418,0.00100000004749745,0.00499999988824129,"Microctenopoma nigricans",143507.223755524,1,1,0,NA,NA,NA,NA,NA,1,"LC",1234
"5534",0,3893.02392578125,48.875,0.905274984240532,4.38404992222786,303.021881103516,289.491026306152,0.00602500005625188,0.00899999961256981,"Lethrinops gossei",3525.80895778019,0,1,1,14.3999996185303,"commercial",0,3.2,"Carni.",1,"LC",42
"5535",0,18957.59765625,45,0.508250012993813,2.87024998664856,303.995986938477,282.517997741699,0.00499999988824129,0.0130000002682209,"Awaous aeneofuscus",859344.290028939,1,1,0,NA,NA,NA,NA,NA,1,"LC",8811
"5538",0,12825.298828125,29,0.162150000780821,1.68084998726845,304.272640991211,294.098934936523,0.00300000002607703,0.00700000021606684,"Clarias ebriensis",366008.345405135,1,1,0,31.5,NA,0,3.42,"Carni.",1,"LC",3927
"5540",0,16388.71484375,41,0.245000004768372,2.70960004329681,300.736798095703,296.164102172852,0.0020000000949949,0.00300000002607703,"Aphyosemion castaneum",142560.652856169,1,1,0,NA,NA,NA,NA,NA,1,"LC",1605
"5542",0,4.78900003433228,48.725,2.141149944067,4.35084992051125,301.85471572876,292.983338165283,0.00702500022016466,0.00797500037588179,"Pseudotropheus johannii",167.638644095585,0,1,1,10," ",0,NA,NA,1,"LC",2
"5544",0,13530.982421875,32,0.256000012159348,1.73810000419617,303.847991943359,293.280392456055,0.0020000000949949,0.00899999961256981,"Tilapia busumana",93573.6487707268,1,1,0,NA,NA,NA,NA,NA,1,"LC",853
"5545",0.548000025749206,1391.18701171875,0,0.196199998259544,0.530200004577637,303.516003417969,294.931201171875,0.00400000018998981,0.00700000021606684,"Enteromius kissiensis",12978.4501217685,1,0,0,NA,NA,NA,NA,NA,1,"DD",153
"5549",0,10668.279296875,45,0.437275002151728,3.24507493376732,300.802681732178,288.088012695312,0.00400000018998981,0.00800000037997961,"Parakneria damasi",33235.0153341486,NA,NA,0,NA,NA,NA,NA,NA,3,"DD",374
"5551",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Paracyprichromis nigripinnis",34890.675799273,0,1,1,11,"commercial",0,3.4,"Carni.",1,"LC",270
"5556",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Synodontis granulosus",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC",270
"5561",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Pseudosimochromis curvifrons",34890.675799273,0,1,1,14,"commercial",0,2,"Herbi.",1,"LC",270
"5563",0,2.51900005340576,49,4.40899991989136,4.40899991989136,301.864990234375,293.075012207031,0.00800000037997961,0.00800000037997961,"Maylandia chrysomallos",83.691823487896,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1
"5565",0,954.385986328125,44.95,0.330674991756678,3.25635005831719,300.672144317627,294.786933898926,0.0020000000949949,0.00382500016130507,"Neolebias philippei",7650.686255897,1,1,0,NA,NA,NA,NA,NA,1,"DD",88
"5569",0,1841.35400390625,49,0.248200005292892,4.08479986190796,301.572998046875,292.190002441406,0.00300000002607703,0.00559999998658895,"Baileychromis centropomoides",33354.7184506497,0,1,1,NA,NA,NA,NA,NA,1,"LC",257
"5571",0,47952.2890625,43,0.223000004887581,2.72167496085167,301.572270965576,293.512654876709,0.0020000000949949,0.00600000005215406,"Synodontis soloni",153557.797564925,1,1,0,NA,NA,NA,NA,NA,1,"LC",1552
"5579",0.186200000345707,111.314002990723,0.899999999999999,0.157600004971027,0.523400020599365,297.706597900391,291.048709106445,0.00100000004749745,0.00489999991841614,"Doumea angolensis",6796.38756560037,1,0,0,NA,NA,NA,NA,NA,1,"LC",45
"5581",0.214624997228384,1209.87902832031,7.62499999999994,0.25242500975728,0.574000000953674,300.472634887695,293.539353942871,0.0020000000949949,0.00499999988824129,"Brachypetersius notospilus",16156.6312934154,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",188
"5583",0,7.99599981307983,38,2.28074997067451,2.3092499434948,302.144012451172,293.549011230469,0.00800000037997961,0.00800000037997961,"Placidochromis koningsi",167.754756607819,0,1,1,NA,NA,NA,NA,NA,1,"DD",2
"5592",0,3919.5419921875,44,0.845500016212463,3.45050008296966,302.935089111328,290.580908203125,0.00700000021606684,0.00969999972730875,"Copadichromis cyaneus",4694.31397546243,0,1,1,19,"commercial",0,3.4,"Carni.",1,"LC",53
"5596",0,10816.138671875,29.35,0.314499992132187,1.71879996657372,303.997749328613,296.183695983887,0.00400000018998981,0.00534999994561076,"Synodontis xiphias",19406.3361074073,0,1,1,NA,NA,NA,NA,NA,1,"CR",227
"5597",0,9036.9833984375,27,0.307974998652935,1.7849999666214,305.191986083984,290.910335540771,0.00300000002607703,0.00999999977648258,"Tilapia brevimanus",236664.447581547,1,0,0,NA,NA,NA,NA,NA,1,"LC",2760
"5602",0,1284.30895996094,37,0.263999998569489,1.57477502822876,300.035619354248,295.063188934326,0.00100000004749745,0.0020000000949949,"Schwetzochromis neodon",12494.2914183932,1,1,0,NA,NA,NA,NA,NA,1,"LC",132
"5603",0.115000002086163,1328.81005859375,2.25,0.208750005811453,0.84425000846386,301.976249694824,290.48600769043,0.00300000002607703,0.00600000005215406,"Labeobarbus versluysii",43755.4481002545,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",511
"5604",0,2999.5830078125,48.65,0.513699990510941,4.90114989280701,305.478953552246,297.928350830078,0.00300000002607703,0.00464999999385327,"Micropanchax rudolfianus",8672.36933225014,NA,NA,0,NA,NA,NA,NA,NA,2,NA,55
"5606",0,47222.84765625,41,0.184500001370907,2.55649995803833,301.657012939453,292.033996582031,0.0020000000949949,0.00499999988824129,"Leptocypris weeksii",522047.76584273,1,1,0,NA,NA,NA,NA,NA,1,"LC",5341
"5607",1.06987500190735,1158.28894042969,0,0.223125005140901,0.612624995410442,302.65926361084,290.499378204346,0.00300000002607703,0.00400000018998981,"Pungu maclareni",7365.08427734965,0,1,1,10,NA,0,2.74,"Omni.",1,"CR",86
"5609",0.0741250016726553,299.871002197266,14.75,0.117875000461936,0.771250024437904,299.760261535645,284.700366973877,0.0020000000949949,0.00300000002607703,"Chiloglanis asymetricaudalis",9625.46217629624,1,0,0,7.59999990463257,"of no interest",0,2.57,"Omni.",1,"EN",106
"5610",0,183.660003662109,29.1,0.44475000500679,1.83545003533363,298.658660888672,282.458848571777,0.00899999961256981,0.0130000002682209,"Micropterus salmoides",7706.89168618972,1,1,0,97,"minor commercial",0,4.42,"Carni.",3,"LC",79
"5611",0,3935.47412109375,45.8,0.989150020480156,4.02214999198914,302.71014251709,290.764457702637,0.00800000037997961,0.00899999961256981,"Lethrinops turneri",2086.0629604497,0,1,1,NA,NA,NA,NA,NA,1,"LC",23
"5616",0,47545.85546875,41,0.248999997973442,2.6064001083374,302.218994140625,291.355200195312,0.0020000000949949,0.00600000005215406,"Gnathonemus petersii",1334758.10902634,1,1,0,35,"subsistence fisheries",0,3.13,"Carni.",1,"LC",13529
"5618",0,602.568969726562,43.65,1.00362504422665,2.63712506890297,299.463483428955,290.747985839844,0.00499999988824129,0.00700000021606684,"Paramormyrops jacksoni",7236.59752011563,1,0,0,NA,NA,NA,NA,NA,1,"DD",48
"5620",0.484600023925304,890.078002929688,0,0.358475008606911,1.00702498704195,302.523026275635,292.256964874268,0.00300000002607703,0.0060999998124316,"Benitochromis finleyi",6003.81507451964,NA,NA,0,NA,NA,NA,NA,NA,1,"EN",70
"5621",0,3919.5419921875,44,0.982175020873547,3.38162501454353,302.670989990234,290.534928131104,0.00800000037997961,0.00899999961256981,"Lethrinops lunaris",1920.03493274815,0,1,1,NA,NA,NA,NA,NA,1,"LC",20
"5622",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis labriformis",70201.9485614657,0,1,1,NA,NA,NA,NA,NA,1,"DD",816
"5624",1631.27001953125,4861.49609375,0,0.386999994516373,0.386999994516373,297.130004882812,295.367004394531,0.0020000000949949,0.0020000000949949,"Haplochromis artaxerxes",70201.9485614657,0,1,1,14.6999998092651,NA,0,3.6,"Carni.",1,"DD",816
"5625",0,4038.27490234375,47.65,0.642950010299683,3.44575008153915,303.044660949707,288.583451843262,0.00700000021606684,0.00899999961256981,"Synodontis njassae",18698.7778368305,1,1,0,19.2000007629395,"minor commercial",0,3.1,"Carni.",1,"LC",215
"5626",0,10078.3056640625,32.85,0.177300001680851,1.62909998893738,301.482250976563,288.191844177246,0.0020000000949949,0.00600000005215406,"Enteromius urostigma",92556.5719030349,1,1,0,NA,NA,NA,NA,NA,1,"LC",927
"5627",0.0717500016093254,11712.7255859375,9,0.297149993479252,2.04405000209808,301.051651000977,291.756958007812,0.0020000000949949,0.00600000005215406,"Clarias longior",62506.4091435078,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",727
"5630",0.155950003117323,37376.35546875,5,0.204849998652935,1.4640999853611,301.559997558594,291.468943786621,0.0020000000949949,0.00600000005215406,"Distichodus hypostomatus",213388.932647197,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",2479
"5638",0,788.419006347656,36.55,1.23447504937649,2.28344991207123,303.046550750732,291.199409484863,0.00600000005215406,0.00954999991226941,"Nyassachromis purpurans",846.855465882458,0,1,1,18,"commercial",0,3.4,"Carni.",1,"LC",10
"5639",0,11273.2822265625,42,0.13400000333786,2.72084995508194,301.564952087402,287.40172958374,0.0020000000949949,0.00999999977648258,"Clarias liocephalus",919725.016698158,1,1,0,32,"commercial",0,3.26,"Carni.",1,"LC",8782
"5642",0,13735.5458984375,47,0.241999998688698,3.83989992141724,310.394046020508,291.734057617188,0.00499999988824129,0.0179999992251396,"Heterobranchus bidorsalis",673229.973214775,1,1,0,NA,NA,NA,NA,NA,2,"LC",3203
"5644",0,9268.0712890625,37.2,0.203600007295609,2.33739993572235,303.881005859375,279.885797119141,0.0162000007927418,0.0225999999791384,"Syngnathus typhle",2975.97275784544,1,1,0,35,"of no interest",1,3.4,"Carni.",2,"LC",9
"5646",0,2515.99096679688,36.7,0.339599987864494,1.93110001087189,301.251907348633,293.468301391602,0.00400000018998981,0.00700000021606684,"Labeobarbus roylii",22474.5644085592,NA,NA,0,NA,NA,NA,NA,NA,1,"EN",253
"5647",0,47545.85546875,27,0.226599997282028,1.43619999885559,301.699407958984,291.738793945313,0.0020000000949949,0.00600000005215406,"Nannocharax parvus",204727.614458142,1,1,0,NA,NA,NA,NA,NA,1,"LC",2345
"5650",0,717.818969726562,48.7,0.708999997377396,4.92569990158081,305.479104614258,299.452597045898,0.00300000002607703,0.00400000018998981,"Haplochromis rudolfianus",8500.82980217615,0,1,1,NA,NA,NA,NA,NA,2,"LC",53
"5651",0,3935.47412109375,41.375,0.83737501502037,2.8677499294281,303.015239715576,290.984634399414,0.00687500019557774,0.00912499963305891,"Champsochromis caeruleus",3100.1167566456,0,1,1,32.2000007629395,"commercial",0,4.2,"Carni.",1,"LC",36
"5653",0,18957.59765625,47,0.432675002515316,3.38032509088516,303.500327301025,287.467987060547,0.00300000002607703,0.0130000002682209,"Enteromius haasianus",1203363.89334569,1,1,0,3.20000004768372,"commercial",0,NA,NA,3,"LC",9628
"5654",0,47302.59765625,44.875,0.304500002413988,3.09124997258186,304.507865905762,288.668628692627,0.0023750000691507,0.0108749999199063,"Bathygobius casamancus",5674.00535554501,1,1,0,NA,NA,NA,NA,NA,1,"LC",56
"5656",0.0904499990865588,94.8290023803711,7.37499999999999,0.0988000033423305,0.660850004851818,296.544576263428,286.519498443604,0.00100000004749745,0.00300000002607703,"Labeobarbus claudinae",2751.46223158076,1,1,0,NA,NA,NA,NA,NA,1,"VU",30
"5657",0,10362.2666015625,45,0.224000006914139,2.95464994907379,310.162994384766,292.001354217529,0.00499999988824129,0.0149999996647239,"Andersonia leptura",2049085.69293141,1,0,0,NA,NA,NA,NA,NA,2,"LC",14328
"5658",0.00127500001108274,3097.916015625,30.725,0.575574994087219,1.91792495250702,307.515490722656,296.9181640625,0.00400000018998981,0.00657500014640391,"Phoxinus phoxinus",5065.63844902546,1,1,0,14,"minor commercial",0,3.27,"Carni.",2,"LC",18
"5660",0,1904.48706054688,42.925,0.181074994429946,2.71072489619255,300.077266693115,288.730834960938,0.0020000000949949,0.00700000021606684,"Kneria angolensis",97808.008823435,1,1,0,NA,NA,NA,NA,NA,1,"LC",1044
"5662",0,1841.35400390625,49,0.247550004720688,4.08844985961914,301.572998046875,292.190002441406,0.00300000002607703,0.0056499999947846,"Xenochromis hecqui",33012.5919769452,0,1,1,30," ",0,4.4,"Carni.",1,"DD",255
"5668",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Neolamprologus petricola",34890.675799273,0,1,1,14,"commercial",0,3.2,"Carni.",1,"LC",270
"5670",0,240.039001464844,38,0.413224989175797,2.15769999623299,305.570972442627,274.999187469482,0.0130000002682209,0.02292500003241,"Labeobarbus aeneus",362090.274425252,1,1,0,50,"commercial",0,3.11,"Carni.",2,"LC",1004
"5671",0,1841.35400390625,49,0.247550004720688,4.08844985961914,301.572998046875,292.190002441406,0.00300000002607703,0.0056499999947846,"Telmatochromis temporalis",33012.5919769452,0,1,1,10.1999998092651,"commercial",0,3.02,"Carni.",1,"LC",255
"5672",0,5235.05908203125,43,0.542999982833862,2.335174959898,302.541023254395,289.337789916992,0.00499999988824129,0.00899999961256981,"Enteromius zanzibaricus",153947.57781043,1,1,0,NA,NA,NA,NA,NA,1,"LC",1698
"5674",0,1098.11401367188,16,0.461000002920628,1.40449997782707,303.657115936279,293.586002349854,0.00400000018998981,0.00899999961256981,"Labeo rouaneti",7277.35074528019,1,0,0,NA,NA,NA,NA,NA,1,"VU",86
"5675",0,47312.2109375,33,0.237000003457069,2.08775001764297,305.16325378418,288.80249786377,0.00300000002607703,0.00899999961256981,"Eleotris senegalensis",1051816.6627429,1,1,0,NA,NA,NA,NA,NA,1,"LC",10171
"5680",0.927224989235401,8097.2041015625,0,0.286099998652935,1.17425004839897,301.771295928955,293.208938598633,0.0020000000949949,0.00499999988824129,"Atopodontus adriaensi",45748.173299994,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",532
"5682",0.0700000002980232,5.6560001373291,13,1.21099996566772,1.21099996566772,303.699005126953,280.013000488281,0.0240000002086163,0.0240000002086163,"Anguilla japonica",1818.04817963873,1,1,0,150,"highly commercial",1,3.55,"Carni.",2,"EN",1
"5690",0,3919.5419921875,45.1,1.00542501956224,3.81092503070831,302.670989990234,289.835925292969,0.00800000037997961,0.00927499965764582,"Nyassachromis nigritaeniatus",2921.79288648067,0,1,1,21,"commercial",0,3.4,"Carni.",1,"LC",30
"5691",0.00650000013411045,5301.97900390625,26,0.186500005424023,1.35699999332428,300.527496337891,286.818008422852,0.0020000000949949,0.00400000018998981,"Synodontis victoriae",131556.347194179,1,1,0,35,NA,0,3.28,"Carni.",1,"LC",1221
"5693",0,3919.5419921875,44.4,0.854500007629394,3.57200007438659,303.044107055664,290.102008056641,0.00600000005215406,0.00909999962896108,"Otopharynx decorus",6876.2660956166,0,1,1,18,"commercial",0,3.5,"Carni.",1,"LC",77
"5694",0,18957.59765625,45,0.500424981117249,3.09539995193481,304.157131958008,284.013554382324,0.00400000018998981,0.0120000001043081,"Scatophagus tetracanthus",236094.302505689,1,1,0,30,"minor commercial",1,2.77,"Omni.",1,"LC",2032
"5695",0.0326249997597188,191.22900390625,5,0.0633500009775162,0.638174991309643,299.37869644165,283.941947174072,0.0020000000949949,0.00300000002607703,"Haplochromis schubotziellus",14026.4132505725,1,1,0,7.90000009536743,NA,0,2.4,"Omni.",1,"LC",142
"5696",0,628.018005371094,39,0.303999990224838,2.99399995803833,304.967010498047,273.558013916016,0.0130000002682209,0.0270000007003546,"Luciobarbus maghrebensis",176551.762588505,1,0,0,170.600006103516,NA,0,NA,NA,3,NA,1601
"5705",0,47911.4375,42,0.263999998569489,2.87719995975494,301.163793945312,292.9625,0.00300000002607703,0.00700000021606684,"Notoglanidium pallidum",18600.516979953,1,1,0,NA,NA,NA,NA,NA,1,"VU",197
"5706",0,181.992004394531,38,0.823599994182587,2.25940003395081,302.142803955078,290.838806152344,0.00700000021606684,0.00800000037997961,"Otopharynx spelaeotes",1430.77712588527,0,1,1,11.7200002670288,NA,0,NA,NA,1,"LC",17
"5707",0,3935.47412109375,44,0.857250006496906,3.47662509083748,303.043180847168,290.122583770752,0.00602500005625188,0.00899999961256981,"Caprichromis liemi",7292.64023344102,0,1,1,19.1000003814697,"commercial",0,4,"Carni.",1,"LC",82
"5708",0,17.1760005950928,24,1.60199999809265,1.60199999809265,301.429992675781,292.802001953125,0.00800000037997961,0.00800000037997961,"Labidochromis freibergi",84.1614107759323,0,1,1,NA,NA,NA,NA,NA,1,"LC",1
"5713",0,557.197998046875,38.425,0.718049977719784,3.2247999548912,303.556085205078,287.093334197998,0.00300000002607703,0.00999999977648258,"Hilsa kelee",6044.73839103813,1,0,0,35,"highly commercial",1,2.85,"Carni.",1,"LC",64
"5716",0.25,1391.18701171875,3,0.252300000190735,0.898699986934661,303.509002685547,294.224304199219,0.00400000018998981,0.00700000021606684,"Enteromius raimbaulti",24824.0564460042,1,0,0,NA,NA,NA,NA,NA,1,"VU",293
"5719",0.148499999567866,2590.998046875,1.92499999999995,0.284999996423721,1.01692496538162,302.245883178711,293.643207550049,0.00300000002607703,0.00600000005215406,"Scriptaphyosemion liberiense",78831.9986881038,1,1,0,NA,NA,NA,NA,NA,1,"LC",924
"5720",0,3919.5419921875,46.7,0.968225021660328,4.1067499756813,302.670989990234,289.987001037598,0.00700000021606684,0.00899999961256981,"Mylochromis anaphyrmus",4934.88465827685,0,1,1,NA,NA,NA,NA,NA,1,"LC",54
"5722",0,37900.1640625,40,0.145999997854233,2.5021500825882,301.787289428711,292.361090087891,0.0020000000949949,0.00499999988824129,"Clarias hilli",528971.246368644,1,1,0,NA,NA,NA,NA,NA,1,"LC",5515
"5723",0,4969.48193359375,41.3499999999999,0.224649998545647,2.23134994506836,300.788456726074,288.111204528809,0.00300000002607703,0.00899999961256981,"Micropanchax fuelleborni",210514.733812333,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1707
"5724",0,3274.53393554688,20,0.277999997138977,1.52199995517731,303.331421661377,290.71686706543,0.00300000002607703,0.00999999977648258,"Hippopotamyrus paugyi",165301.22502043,1,0,0,NA,NA,NA,NA,NA,1,"LC",1944
"5725",0,7559.7177734375,41.9,0.354099985957146,2.64850001335144,301.322698974609,288.5,0.00499999988824129,0.00899999961256981,"Clypeobarbus bellcrossi",21209.843129039,1,0,0,NA,NA,NA,NA,NA,3,"DD",245
"5727",0,2084.70092773438,38,0.413999993354082,2.48399993777275,301.484493255615,293.602001190186,0.00400000018998981,0.00800000037997961,"Chrysichthys bocagii",7895.16838372643,1,0,0,NA,NA,NA,NA,NA,2,"LC",56
"5729",0,1841.35400390625,49,0.252425009012222,4.06107487678528,301.572998046875,292.097100067139,0.00300000002607703,0.00527499993331728,"Neolamprologus pleuromaculatus",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC",270
"5732",0,47952.2890625,43,0.200900004804134,2.76930005550384,300.846807861328,293.672204589844,0.0020000000949949,0.00600000005215406,"Labeo falcipinnis",173902.873706208,1,1,0,NA,NA,NA,NA,NA,1,"LC",1757
"5733",0,2084.70092773438,43,0.458799990266562,3.05312502980232,301.483094024658,288.342578887939,0.00499999988824129,0.00827500016894191,"Hippopotamyrus pappenheimi",15773.6103670901,1,1,0,NA,NA,NA,NA,NA,2,"LC",110
"5734",0,18957.59765625,45,0.513050021231174,3.10030003786087,303.0842918396,284.527621459961,0.00400000018998981,0.0109999999403954,"Eleotris melanosoma",268945.903140178,1,0,0,26,"minor commercial",1,NA,NA,1,"LC",3008
"5735",0,2591.02807617188,10.6,0.275,1.32840001583099,303.502014160156,293.330609130859,0.00300000002607703,0.00899999961256981,"Enteromius tiekoroi",62569.5191513008,1,0,0,NA,NA,NA,NA,NA,1,"NT",737
"5737",0.183099998533726,30925.5546875,2,0.316400000452995,1.15430001020432,301.375302124023,291.421502685547,0.0020000000949949,0.00600000005215406,"Aphyosemion mimbon",40352.5680346671,1,0,0,NA,NA,NA,NA,NA,1,"LC",469
